Ticker,Nama,Grup,Sektor,Syariah,Status,Skor,Flag,Harga,PER,PBV,PERvsSektor,PBVvsSektor,ROE%,LabaYoY%,OmzetYoY%,Dividen%,DER,MarketCap(T),Vol20(jt),Nilai(M),VolSpike,RSI14,MA50,MA200,MarginKotor%,MarginOperasi%,MarginBersih%,ROA%,UtangBersih/EBITDA,CurrentRatio,QuickRatio,InterestCoverage,EV/EBITDA,OCF/Laba,FCFYield%,Payout%,Capex/OCF,SkorValuasi,SkorProfitabilitas,SkorKesehatan,SkorPertumbuhan,SkorArusKas,OmzetCAGR3%,LabaCAGR3%,TahunLabaNaik,SahamYoY%,EPS,BVPS,DPS,Saham,Omzet,LabaBersih,EBITDA,EBIT,TotalUtang,Kas,UtangBersih,TotalAset,Ekuitas,OCF,Capex,FCF,Periode,Basis,MataUang
MEGA,Bank Mega Tbk,,Financial Services,Tidak,TIPIS,56,,1945,13.8,2.02,1.05,2.27,14.88,17.5,9.5,4.42,0.15,45.2,0.06,0.1,0.46,38.8,1978,1942.0,,,46.02,2.36,,,,,,3.82,27.29,61.63,0.01,44,65,,44,90,-2.7,-6.0,1.0,-1.0,141.0807,962.1149,85.97,23247028262.0,7126323000000.0,3279706000000.0,,,3279213000000.0,9367741000000.0,-6088528000000.0,144896195000000.0,22366313000000.0,12514649000000.0,-173235000000.0,12341414000000.0,2026-06-30,TTM-gabungan,IDR
TLKM,Telkom Indonesia (Persero) T,LQ45,Communication Services,Ya,JUAL,69,payout>100,2410,13.9,2.01,0.79,1.02,13.68,21.6,6.4,9.26,0.68,237.6,112.11,290.1,1.02,30.4,2618,2866.0,66.88,23.04,11.45,5.74,0.03,0.79,0.78,7.72,3.22,3.86,17.06,125.16,0.39,78,77,69,45,75,-0.1,-5.5,1.0,-0.49,173.8064,1200.3639,223.17,98580940800.0,149616000000000.0,17134000000000.0,74468000000000.0,35810000000000.0,80885000000000.0,54579000000000.0,2336000000000.0,303087000000000.0,118333000000000.0,66131000000000.0,-25589000000000.0,40542000000000.0,2026-06-30,TTM,IDR
DUTI,Duta Pertiwi Tbk,,Real Estate,Ya,TIPIS,63,"kas<laba,payout>100",4790,14.1,0.86,1.32,0.97,6.06,239.6,72.4,10.02,0.0,8.9,0.0,0.0,0.4,75.8,4561,3971.0,69.22,27.59,21.26,4.03,-3.72,2.76,1.5,8.22,5.37,0.06,0.38,140.84,0.13,66,44,93,57,52,-3.2,-17.4,1.0,0.0,340.8186,5562.3613,480.0,1850000000.0,2965607361576.0,630514353699.0,974342941408.0,954263294652.0,3005514836.0,3629033995782.0,-3626028480946.0,16849864468616.0,10290368327825.0,38872760457.0,-5030233779.0,33842526678.0,2026-06-30,TTM-gabungan,IDR
PMJS,Putra Mandiri Jembar Tbk.,,Consumer Cyclical,Ya,TIPIS,62,,139,14.4,0.7,1.29,0.4,4.93,47.3,-10.4,2.52,0.18,1.9,2.14,0.3,0.11,51.2,128,117.0,6.48,1.87,1.23,2.1,-3.23,1.26,0.53,26.91,2.85,4.47,24.65,24.51,0.21,72,46,85,35,86,-3.5,-24.9,1.0,0.0,9.6683,199.9414,3.5,13755600000.0,10851265929741.0,132992834397.0,314509536920.0,229321499044.0,497440057533.0,1513236143457.0,-1015796085924.0,8086389919046.0,2750314439491.0,594703646270.0,-123434755612.0,471268890658.0,2026-03-31,TTM-gabungan,IDR
FISH,FKS Multi Agro Tbk,,Consumer Defensive,Ya,TIPIS,52,payout>100,625,14.5,0.96,1.46,0.48,6.81,4424.1,-6.6,2.24,0.89,3.0,0.34,0.2,0.23,47.0,625,795.0,5.78,2.77,1.01,2.31,2.0,1.42,0.74,3.74,7.49,1.45,3.8,130.0,0.62,65,46,60,34,58,-9.1,-35.3,0.0,0.0,43.0763,649.5362,14.0,4800000000.0,20502436098720.0,206766306720.0,546281971200.0,526623462720.0,2759750322720.0,1605823200480.0,1091691837600.0,8657508811680.0,3117773807520.0,299056040160.0,-185087136480.0,113968903680.0,2026-03-31,TTM-gabungan,USD
HRUM,Harum Energy Tbk.,LQ45,Basic Materials,Ya,JUAL,57,FCF-,875,14.7,0.67,1.29,0.38,4.75,394.8,145.6,0.0,0.6,11.5,14.52,13.4,0.55,45.3,877,954.0,18.76,13.29,2.49,1.32,2.18,1.85,1.32,5.11,5.46,4.96,-57.72,0.0,2.71,65,50,70,55,30,14.0,-50.1,0.0,-0.77,59.6545,1299.6253,,13148556400.0,31493639919360.0,784371074880.0,3508961090880.0,3517404621120.0,10218894218880.0,2574069078720.0,7644825140160.0,68015856308640.0,17088195907680.0,3891698308320.0,-10531919813280.0,-6640221504960.0,2026-06-30,TTM-gabungan,USD
AMRT,Sumber Alfaria Trijaya Tbk,LQ45,Consumer Defensive,Tidak,JUAL,64,,1280,14.8,2.95,1.49,1.47,20.22,-2.6,-0.2,3.24,0.15,52.6,35.35,46.3,1.01,41.8,1346,1511.0,22.1,2.67,2.71,7.96,-0.15,1.04,0.39,28.53,5.38,2.31,6.26,48.24,0.6,52,66,81,52,85,9.4,6.1,2.0,-1.04,86.4454,433.1946,41.5,41091832700.0,130880167000000.0,3552199000000.0,9510989000000.0,4846546000000.0,2703086000000.0,4097782000000.0,-1394696000000.0,42788957000000.0,17800758000000.0,8190841000000.0,-4896958000000.0,3293883000000.0,2026-06-30,TTM-gabungan,IDR
AMAR,Bank Amar Indonesia Tbk.,,Financial Services,Tidak,TIPIS,61,,234,15.3,1.23,1.16,1.38,8.04,7.3,24.4,4.94,0.0,4.2,0.56,0.1,0.34,56.4,223,205.0,,,14.25,4.68,,,,,,0.6,3.31,67.81,0.15,52,50,,77,82,29.2,,3.0,0.0,15.2768,190.8562,11.55,18013673305.0,1930738000000.0,275191000000.0,,,10336000000.0,681081000000.0,-670745000000.0,6611755000000.0,3438022000000.0,164586000000.0,-24859000000.0,139727000000.0,2026-06-30,TTM-gabungan,IDR
ARCI,Archi Indonesia Tbk.,,Basic Materials,Ya,WSE,67,,1305,15.3,4.73,1.34,2.69,36.51,107.6,89.3,3.1,1.23,32.9,42.58,56.7,0.31,49.7,1242,1396.0,44.76,43.07,22.37,12.6,1.9,1.02,0.48,6.54,9.91,0.66,0.24,39.71,0.94,40,84,57,95,56,31.9,91.3,2.0,1.61,85.3897,275.7496,40.5,25235000000.0,9632317684800.0,2154809540160.0,4111018430880.0,4111018430880.0,8583552477600.0,700860624480.0,7792901910720.0,18846768286080.0,6958540378560.0,1414313373120.0,-1334283811680.0,80029561440.0,2026-03-31,TTM-gabungan,USD
AGRS,Bank IBK Indonesia Tbk.,,Financial Services,Tidak,TIPIS,59,,58,15.4,0.47,1.17,0.53,3.15,,,0.0,0.91,2.8,8.85,0.5,0.12,37.7,61,69.0,,,25.76,0.82,,,,,,2.83,16.93,0.0,0.08,67,34,,79,59,10.0,24.0,2.0,0.0,3.7609,122.1991,,47864384874.0,698882000000.0,180014000000.0,,,5312770000000.0,2317666000000.0,2950629000000.0,23638002000000.0,5848986000000.0,509461000000.0,-39329000000.0,470132000000.0,2026-03-31,TTM-gabungan,IDR
KETR,Ketrosden Triasmitra Tbk.,,Technology,Ya,HOLD,80,,930,15.8,2.18,0.22,1.05,14.93,,,0.0,0.48,2.6,51.98,47.1,0.52,59.1,717,676.0,47.29,32.0,19.32,7.88,2.04,2.33,1.0,4.22,11.7,2.0,8.39,0.0,0.34,73,84,71,95,76,28.6,27.0,3.0,0.0,58.7955,426.0901,,2841262838.0,864452876063.0,167053394744.0,273494220114.0,253144531183.0,585049191923.0,25531833088.0,556777051282.0,2170821930422.0,1210633960367.0,333798489543.0,-112101405489.0,221697084054.0,2026-03-31,TTM-gabungan,IDR
CMRY,Cisarua Mountain Dairy Tbk.,,Consumer Defensive,Ya,JUAL,76,,4450,16.0,4.93,1.62,2.45,30.71,28.5,37.2,7.87,0.0,35.3,4.21,19.2,0.23,45.4,4546,4703.0,44.38,42.91,18.37,24.55,-0.19,2.03,1.35,639.92,12.12,0.87,2.94,71.78,0.46,42,88,95,86,75,18.9,24.2,3.0,0.0,278.5994,902.7029,350.0,7934683000.0,12036789000000.0,2210598000000.0,2866150000000.0,2793247000000.0,449000000.0,558058000000.0,-557609000000.0,9247647000000.0,7162661000000.0,1917419000000.0,-878203000000.0,1039216000000.0,2026-06-30,TTM-gabungan,IDR
BACA,Bank Capital Indonesia Tbk.,,Financial Services,Tidak,TIPIS,59,,116,16.2,0.34,1.23,0.38,2.11,45.0,30.4,0.0,0.0,2.3,2.21,0.3,0.82,46.0,117,140.0,,,10.95,0.59,,,,,,7.28,43.13,0.0,0.04,68,24,,92,59,31.1,57.7,3.0,0.0,7.1454,341.32,,19953024885.0,1302320000000.0,142572000000.0,,,33576000000.0,2045754000000.0,-2012178000000.0,25605800000000.0,6810367000000.0,1037219000000.0,-38991000000.0,998228000000.0,2026-06-30,TTM-gabungan,IDR
GOOD,Garudafood Putra Putri Jaya ,,Consumer Defensive,Ya,TIPIS,64,,310,16.3,2.93,1.65,1.46,18.32,-5.6,19.6,3.06,0.62,11.4,0.21,0.1,0.87,48.5,307,330.0,27.23,7.37,4.89,7.82,1.13,1.27,0.69,7.72,10.23,1.56,3.31,49.97,0.65,45,70,71,66,75,7.7,17.4,3.0,-0.0,19.0181,105.9112,9.5,36877600855.0,14343919795778.0,701342008855.0,1256745206596.0,1136890386360.0,2409738154351.0,912625466839.0,1420398424624.0,9383726690103.0,3905750606875.0,1093074730460.0,-714450367102.0,378624363358.0,2026-06-30,TTM-gabungan,IDR
PGEO,Pertamina Geothermal Energy ,LQ45,Utilities,Tidak,HOLD,75,,1070,17.0,1.26,0.65,0.34,7.33,13.8,16.7,4.62,0.37,44.8,12.86,13.5,0.97,56.5,1039,1020.0,52.22,45.08,32.05,4.95,0.33,4.36,4.22,7.95,10.54,2.17,9.01,81.37,0.29,81,74,89,53,81,3.9,2.6,1.0,0.94,62.8864,850.3502,49.44,41899535623.0,8221157280000.0,2634909120000.0,4390929120000.0,4354059360000.0,13164884160000.0,11661819840000.0,1429804320000.0,52691700000000.0,35629277280000.0,5716588800000.0,-1674945600000.0,4041643200000.0,2026-06-30,TTM-gabungan,USD
PORT,Nusantara Pelabuhan Handal T,,Industrials,Ya,TIPIS,70,,950,17.1,2.14,1.59,1.02,13.66,99.6,13.3,0.0,0.72,2.7,0.03,0.0,0.24,58.3,903,952.0,30.93,24.01,12.39,6.66,1.12,3.83,3.5,4.08,9.37,2.19,12.51,0.0,0.02,47,78,77,80,71,-0.3,84.4,2.0,0.0,55.5153,444.1213,,2813941985.0,1260791109000.0,156216965000.0,323664200000.0,312951832000.0,895913536000.0,534951920000.0,360961616000.0,2402156513000.0,1249731511000.0,341619422000.0,-7179927000.0,334439495000.0,2026-06-30,TTM,IDR
ROTI,Nippon Indosari Corpindo Tbk,,Consumer Defensive,Ya,TIPIS,53,"laba-30%,payout>100",580,17.1,2.04,1.73,1.01,9.79,-92.4,4.8,13.8,0.62,3.3,0.53,0.3,0.6,42.3,590,641.0,52.83,7.95,5.07,5.31,2.23,0.86,0.66,5.13,11.4,2.48,11.35,236.8,0.22,54,62,59,23,69,-1.5,-15.7,1.0,-0.75,33.918,283.7427,80.04,5622275488.0,3758776254508.0,190696149628.0,355576167515.0,307926169624.0,994998377395.0,168660100381.0,794332087119.0,3471188331300.0,1595279769447.0,472600038424.0,-102535200085.0,370064838339.0,2026-06-30,TTM-gabungan,IDR
MIKA,Mitra Keluarga Karyasehat Tb,,Healthcare,Ya,JUAL,76,,1730,17.1,3.29,1.0,1.84,19.97,15.2,11.0,2.49,0.0,24.1,3.89,7.2,0.19,38.1,1806,1980.0,54.12,30.57,25.28,15.06,-1.35,2.78,2.74,106.45,10.09,1.48,3.6,42.41,0.58,50,92,99,64,76,9.9,10.6,2.0,-0.01,101.328,525.3996,43.0,13906650800.0,5573825619611.0,1409133398526.0,2102874808408.0,1887986954545.0,9294010627.0,2852486747389.0,-2843192736762.0,9983144487218.0,7306548427693.0,2079519261437.0,-1213365996853.0,866153264584.0,2026-06-30,TTM-gabungan,IDR
SKRN,Superkrane Mitra Utama Tbk.,,Industrials,Ya,TIPIS,70,,434,17.3,4.52,1.61,2.16,25.7,15.3,-17.8,13.36,0.36,3.1,0.44,0.2,1.46,67.6,401,438.0,31.19,22.6,22.5,11.66,0.39,1.33,1.33,8.3,12.57,2.41,13.16,71.54,0.06,43,93,81,56,83,7.3,31.3,1.0,0.0,25.1043,96.0197,58.0,7117999826.0,794130955602.0,178692236739.0,253604116470.0,246613773681.0,245112797157.0,147381739694.0,97731057463.0,1461652046411.0,683468068376.0,431023867260.0,-24602218283.0,406421648977.0,2026-03-31,TTM-gabungan,IDR
KEJU,Mulia Boga Raya Tbk.,,Consumer Defensive,Ya,TIPIS,64,FCF-,600,17.4,3.95,1.76,1.97,23.48,-10.3,31.4,2.67,0.12,3.4,0.17,0.1,0.73,52.5,583,576.0,27.75,13.0,10.84,16.02,-0.27,1.77,0.99,178.67,13.38,0.79,-4.1,46.48,1.9,35,75,91,64,49,13.0,15.2,2.0,-0.1,34.4314,151.8316,16.0,5619216099.0,1785035822928.0,193477297396.0,247075851208.0,246936186657.0,100000000000.0,166673078923.0,-66673078923.0,1338082633118.0,853174480968.0,153186891796.0,-291291192895.0,-138104301099.0,2026-06-30,TTM-gabungan,IDR
MKPI,Metropolitan Kentjana Tbk,,Real Estate,Ya,TIPIS,71,,21475,17.5,2.53,1.64,2.84,15.16,-2.0,-0.8,4.42,0.0,20.4,0.04,0.9,1.0,29.0,21793,21984.0,54.43,37.68,44.14,12.4,-2.64,2.51,2.5,19424.8,14.28,1.4,6.49,59.19,0.19,34,87,99,62,84,10.1,17.0,3.0,0.0,1229.8966,8496.1665,950.0,948194000.0,2641773789307.0,1166180585410.0,1204099792132.0,1202395044120.0,2195456847.0,3175760511173.0,-3173565054326.0,9872185873877.0,8056014062870.0,1627078993691.0,-305609963768.0,1321469029923.0,2026-03-31,TTM-gabungan,IDR
YUPI,Yupi Indo Jelly Gum Tbk.,,Consumer Defensive,Ya,TIPIS,68,,1270,17.5,6.24,1.77,3.1,26.13,-13.1,0.3,5.41,0.44,10.9,0.07,0.1,0.17,40.2,1311,1441.0,38.92,27.49,20.93,18.73,-0.13,3.19,2.41,17.74,12.48,1.01,5.52,70.8,0.05,37,90,93,49,77,0.7,14.9,2.0,0.0,72.7176,203.648,68.7,8544488700.0,2968730975175.0,621334474492.0,860582995284.0,855102980758.0,772130862254.0,880531045455.0,-108400183201.0,3149880337977.0,1740068031795.0,629476387394.0,-29933347802.0,599543039592.0,2026-06-30,TTM-gabungan,IDR
DATA,Remala Abadi Tbk.,,Communication Services,Ya,JUAL,68,FCF-,1625,17.7,5.39,1.0,2.73,37.24,137.4,50.4,0.0,1.14,2.2,2.34,4.2,0.38,31.4,1896,2824.0,74.04,43.05,26.65,15.95,2.13,0.38,0.26,8.03,12.44,1.56,-7.76,0.0,1.88,40,98,51,100,33,27.1,57.8,3.0,0.0,91.9865,301.3748,,1375000000.0,474690868218.0,126481411985.0,216640870646.0,207646664610.0,473500726261.0,9786961354.0,460842040597.0,1111678383877.0,414390341969.0,197714873853.0,-371016208067.0,-173301334214.0,2026-06-30,TTM,IDR
MTEL,Dayamitra Telekomunikasi Tbk,,Communication Services,Ya,WSE,62,,482,18.2,1.22,1.03,0.62,6.48,7.6,6.0,5.32,0.65,38.9,34.07,16.5,0.12,52.2,463,503.0,49.45,42.55,22.18,3.59,4.74,0.41,0.41,2.85,15.89,3.12,11.55,94.98,0.33,66,71,38,60,84,7.2,5.9,3.0,-0.9,26.4368,396.6804,25.65,80798831544.0,9629066000000.0,2136061000000.0,3492212000000.0,3492212000000.0,20990518000000.0,1952092000000.0,16552274000000.0,60105879000000.0,32051309000000.0,6670152000000.0,-2171742000000.0,4498410000000.0,2026-06-30,TTM-gabungan,IDR
INCO,Vale Indonesia Tbk.,LQ45,Basic Materials,Tidak,JUAL,61,FCF-,4720,18.4,0.99,1.61,0.56,5.45,178.8,40.6,1.65,0.0,49.7,16.62,80.3,0.7,43.6,5023,5368.0,21.06,13.45,13.77,4.64,-0.55,1.58,0.77,37.49,13.68,1.18,-12.0,29.54,2.87,53,61,91,54,38,-5.7,-27.6,2.0,0.0,256.7788,4770.9458,77.9,10539784534.0,19651866240000.0,2706393120000.0,3495008160000.0,3495008160000.0,28096320000.0,1965357120000.0,-1937260800000.0,60088260480000.0,50284740480000.0,3196018560000.0,-9166362240000.0,-5970343680000.0,2026-06-30,TTM-gabungan,USD
WIFI,Solusi Sinergi Digital Tbk.,,Communication Services,Ya,JUAL,57,"OCF-,FCF-,dilusi",1805,18.7,1.26,1.06,0.64,10.41,14.7,179.3,0.11,1.32,9.6,20.66,42.0,0.33,34.8,1996,2352.0,62.02,50.92,18.84,3.91,1.12,2.12,1.53,3.04,7.81,-5.21,-62.87,0.0,,63,47,65,76,12,,,2.0,125.0,96.4107,1437.4773,2.0,5308549015.0,2716828723769.0,511800853211.0,1433085681490.0,1415034969106.0,10057971475866.0,8285838461863.0,1609312908111.0,20949132568978.0,7630918521915.0,-2668441892192.0,-3355609925459.0,-6024051817651.0,2026-06-30,TTM,IDR
BRAM,Indo Kordsa Tbk,,Consumer Cyclical,Ya,TIPIS,61,,4680,19.9,0.56,1.78,0.32,2.77,-9.5,8.9,4.27,0.01,2.1,0.0,0.0,0.95,55.5,4576,4447.0,13.05,4.46,4.09,2.09,-1.85,2.31,1.55,73.13,8.16,4.65,14.65,84.46,0.37,62,49,97,27,85,-28.2,,0.0,0.0,234.7592,8427.2317,200.0,450056980.0,2584594418400.0,105655003680.0,210378974880.0,199817902080.0,43904496000.0,432772944960.0,-388868448960.0,5020930061760.0,3792734437920.0,491514127200.0,-182879923680.0,308634203520.0,2026-06-30,TTM-gabungan,USD
FAPA,FAP Agri Tbk.,,Consumer Defensive,Tidak,TIPIS,62,FCF-,7450,19.9,6.25,2.01,3.11,37.42,82.6,34.2,0.94,1.2,26.0,0.02,0.2,0.01,53.7,7399,6823.0,31.87,24.03,15.44,12.34,1.86,0.84,0.5,6.25,13.93,1.39,-0.24,19.29,1.03,26,92,54,82,55,16.2,14.5,2.0,0.0,374.133,1191.8286,70.0,3484989800.0,8441989390995.0,1303849708188.0,2151673401776.0,2149281209578.0,4963962339325.0,963658959391.0,4000252254934.0,10986702062123.0,4153510680154.0,1808588477971.0,-1871811039388.0,-63222561417.0,2026-06-30,TTM-gabungan,IDR
MDIY,Daya Intiguna Yasa Tbk.,,Consumer Cyclical,Ya,TIPIS,73,,955,20.2,5.58,1.81,3.17,31.4,26.0,26.4,3.69,0.53,24.1,0.73,0.7,0.83,53.6,947,912.0,53.11,19.55,13.5,16.22,0.14,1.3,0.5,9.91,8.74,1.84,6.21,37.2,0.32,36,91,76,88,84,52.9,121.3,3.0,0.0,47.3691,171.2432,35.24,25190392000.0,8835580000000.0,1193245000000.0,2797246000000.0,1741659000000.0,2291644000000.0,911480000000.0,390305000000.0,8288984000000.0,4313683000000.0,2193073000000.0,-697989000000.0,1495084000000.0,2026-06-30,TTM-gabungan,IDR
BNLI,Bank Permata Tbk,,Financial Services,Tidak,TIPIS,51,,2060,20.4,1.65,1.55,1.85,8.26,1.3,-3.6,1.7,0.27,74.5,0.06,0.1,2.09,30.8,2187,3277.0,,,29.67,1.36,,,,,,-2.13,-11.02,34.31,,32,48,,61,83,4.9,21.2,3.0,0.0,101.1931,1247.8795,35.0,36181312782.0,12338621000000.0,3661299000000.0,,,12226421000000.0,23112912000000.0,-10886491000000.0,272625732000000.0,45149918000000.0,-7813292000000.0,-400427000000.0,-8213719000000.0,2026-06-30,TTM-gabungan,IDR
MMLP,Mega Manunggal Property Tbk.,,Real Estate,Ya,TIPIS,58,,312,20.6,0.45,1.93,0.51,2.23,125.5,9.0,3.72,0.34,2.1,1.46,0.5,0.43,53.6,301,383.0,96.06,53.6,28.2,1.58,5.29,1.62,1.62,1.83,13.64,1.17,5.66,0.0,0.0,56,62,58,51,64,2.1,-16.2,1.0,0.0,15.1577,686.8514,11.61,6889134608.0,370237002000.0,104423439000.0,257435916000.0,255745844000.0,1594900801000.0,179229459000.0,1362508956000.0,6676166544000.0,4731811884000.0,122028164000.0,-343823000.0,121684341000.0,2026-06-30,TTM,IDR
DEPO,Caturkarda Depo Bangunan Tbk,,Consumer Cyclical,Ya,TIPIS,52,laba-30%,230,20.9,1.14,1.87,0.65,5.58,-65.5,-19.2,0.65,0.23,1.6,0.33,0.1,3.19,33.1,245,250.0,20.28,1.92,2.65,3.27,0.15,1.73,0.62,5.06,8.99,2.46,5.9,0.0,0.5,51,49,78,21,69,4.0,-9.3,1.0,0.0,11.0067,201.8798,1.5,6790000000.0,2817430207638.0,74735365408.0,176638019598.0,110894110507.0,318006441819.0,161068531607.0,26752568392.0,2294438442176.0,1370764106005.0,183767900493.0,-91689072051.0,92078828442.0,2026-03-31,TTM-gabungan,IDR
ENRG,Energi Mega Persada Tbk,Bakrie,Energy,Ya,JUAL,59,,1310,21.1,2.13,0.91,1.13,11.18,-24.0,-7.3,0.0,0.47,34.5,89.64,123.3,0.66,48.5,1314,1442.0,39.0,33.66,17.74,5.33,1.43,0.57,0.48,6.53,12.92,3.49,0.31,0.0,0.98,52,77,63,50,37,3.3,11.1,3.0,6.14,61.9485,616.3185,,26346230250.0,9200017866240.0,1632109225920.0,3003592032480.0,3003592032480.0,7593188526240.0,1592543906400.0,4290998288640.0,33123675310080.0,16237669720800.0,5700790480800.0,-5595001460160.0,105789020640.0,2026-03-31,TTM-gabungan,USD
RAJA,Rukun Raharja Tbk,Hapsoro,Utilities,Ya,WSE,73,,690,21.3,3.75,0.82,1.0,19.13,205.1,23.4,1.16,1.36,14.6,65.41,51.9,0.49,28.5,835,896.0,30.24,17.13,14.3,7.43,2.16,1.34,1.33,6.2,12.47,1.43,2.18,40.66,0.68,58,81,62,91,71,28.2,45.6,2.0,0.0,32.4693,184.0131,8.0,21135412500.0,4799043796800.0,686251923360.0,1415314681920.0,1377618975360.0,5276625470400.0,2198304206400.0,3061935372960.0,11120587534080.0,3889193473440.0,980101033440.0,-661736143680.0,318364889760.0,2026-06-30,TTM,USD
SILO,Siloam International Hospita,,Healthcare,Ya,JUAL,64,,2050,21.5,2.59,1.26,1.45,12.94,22.3,14.8,0.0,0.24,26.6,1.55,3.1,1.52,43.8,2165,2426.0,38.7,14.29,9.16,8.47,0.3,0.72,0.68,15.64,9.51,2.0,2.34,0.0,0.75,43,74,76,70,58,10.5,16.9,2.0,-0.01,95.2086,791.6194,,12987503744.0,13505885000000.0,1236522000000.0,2890955000000.0,1825470000000.0,2450355000000.0,1226974000000.0,854207000000.0,15832534000000.0,10281160000000.0,2474830000000.0,-1851564000000.0,623266000000.0,2026-06-30,TTM-gabungan,IDR
ADES,Akasha Wira International Tb,,Consumer Defensive,Ya,TIPIS,71,,34900,21.6,5.83,2.18,2.9,32.19,87.9,90.7,0.0,0.0,20.6,0.01,0.3,0.61,70.5,33212,22734.0,51.41,30.96,26.78,26.37,-0.78,3.38,2.69,604023.5,16.12,0.65,0.86,0.0,0.71,21,85,99,96,55,28.3,26.7,3.0,0.0,1619.4816,5985.6724,,589896800.0,3567807000000.0,955327000000.0,1218316000000.0,1208047000000.0,7000000.0,950446000000.0,-950439000000.0,4352224000000.0,3530929000000.0,622149000000.0,-444759000000.0,177390000000.0,2026-06-30,TTM-gabungan,IDR
MASB,Bank Multiarta Sentosa Tbk.,,Financial Services,Tidak,TIPIS,41,,3290,21.7,1.12,1.64,1.26,5.27,5.0,14.2,0.7,0.0,4.6,0.01,0.0,0.66,42.6,3371,3298.0,,,18.99,0.68,,,,,,-0.92,-5.46,0.0,,38,38,,39,59,7.8,-12.3,0.0,0.0,151.934,2938.7062,23.0,1402010763.0,1121731102383.0,213013063329.0,,,5802894000.0,4521361249983.0,-4515558355983.0,32061610597665.0,4120097664537.0,-196601799365.0,-55387485988.0,-251989285353.0,2026-06-30,TTM-gabungan,IDR
TBIG,Tower Bersama Infrastructure,,Communication Services,Tidak,TIPIS,49,,1470,23.1,2.57,1.31,1.3,12.47,7.8,0.6,3.2,2.32,33.2,0.51,0.8,1.22,52.1,1441,1631.0,71.5,62.32,20.81,3.09,8.22,0.16,0.14,1.74,17.58,3.53,6.66,73.16,0.57,42,77,15,40,77,1.9,-4.5,1.0,1.23,63.7434,571.3895,47.0,22592481545.0,6919334000000.0,1440122000000.0,3549392000000.0,3455768000000.0,29923179000000.0,700340000000.0,29178049000000.0,48241918000000.0,12909106000000.0,5087828000000.0,-2874691000000.0,2213137000000.0,2026-06-30,TTM-gabungan,IDR
ABDA,Asuransi Bina Dana Arta Tbk.,,Financial Services,Tidak,TIPIS,47,,4930,23.6,1.7,1.79,1.91,7.7,128.4,29.4,0.0,,3.1,0.02,0.1,0.34,74.8,4038,3295.0,,,12.1,4.63,,,,,,0.53,1.98,0.0,0.13,24,47,,70,59,9.6,3.1,1.0,0.0,209.3184,2898.0792,,620806680.0,1073798126000.0,129946251000.0,,,,438318306000.0,,2843120268000.0,1799146949000.0,69379006000.0,-8715942000.0,60663064000.0,2026-06-30,TTM-gabungan,IDR
HEAL,Medikaloka Hermina Tbk.,,Healthcare,Ya,WSE,55,FCF-,630,24.1,1.74,1.41,0.97,7.88,-26.3,7.9,2.14,0.66,9.6,25.31,16.9,0.24,29.8,732,1068.0,33.88,12.42,5.41,3.49,2.47,1.27,1.2,4.12,10.24,3.04,-3.58,52.1,1.28,50,60,63,54,47,13.3,12.9,2.0,2.39,26.0977,361.7184,13.5,15245698700.0,7354386000000.0,397878000000.0,1235427000000.0,950725000000.0,3638122000000.0,571787000000.0,3050370000000.0,11992249000000.0,5514650000000.0,1208342000000.0,-1552094000000.0,-343752000000.0,2026-06-30,TTM-gabungan,IDR
BVIC,Bank Victoria International ,,Financial Services,Tidak,TIPIS,36,"laba-30%,dilusi",92,24.3,0.39,1.84,0.44,1.68,-31.2,32.5,0.0,0.91,1.7,3.23,0.3,0.69,45.2,93,105.0,,,7.72,0.21,,,,,,5.17,19.86,0.0,0.07,56,19,,40,22,4.6,-16.5,2.0,16.22,3.79,235.0151,,18419418828.0,903742954000.0,69808869000.0,,,3932425170000.0,2793339196000.0,1116258492000.0,34929016613000.0,4328841561000.0,361221836000.0,-24697837000.0,336523999000.0,2026-06-30,TTM-gabungan,IDR
TEBE,Dana Brata Luhur Tbk.,,Industrials,Ya,HOLD,58,"bunga<1.5,payout>100",2370,24.3,2.94,2.26,1.41,11.8,7555.5,28.9,6.58,0.0,3.0,18.15,35.3,2.31,76.9,1470,1434.0,35.42,28.91,25.58,11.14,-2.56,12.83,12.56,-706.2,15.43,1.03,4.11,160.21,0.03,37,79,76,43,55,-14.8,-25.8,0.0,0.0,97.3684,807.0416,156.0,1285000000.0,489155043000.0,125118439000.0,169326626000.0,168970508000.0,0.0,433412670000.0,-433412670000.0,1094844372000.0,1037048454000.0,128330579000.0,-3273434000.0,125057145000.0,2026-06-30,TTM-gabungan,IDR
INDS,Indospring Tbk,,Consumer Cyclical,Ya,TIPIS,57,,244,25.0,0.47,2.24,0.27,1.88,63.2,25.4,2.05,0.07,1.6,1.28,0.3,0.83,31.3,267,454.0,13.16,3.48,1.79,1.43,1.21,2.68,1.13,8.28,11.56,2.2,1.52,51.28,0.83,50,43,85,49,68,-3.2,-28.4,1.0,0.0,9.747,521.5716,5.0,6562497100.0,3576358688541.0,63964696017.0,154716784216.0,130638602282.0,250973563667.0,57341500501.0,187081950304.0,4626400439644.0,3422811992077.0,140669225705.0,-116328254924.0,24340970781.0,2026-06-30,TTM,IDR
